Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Ski01,720,mil,0.4,0.1,0.1573,0.7426,0.7426,0.7426,0.2572,0.3582,0,1,0,0.55,0.26,13.65,0,348,1004,0,0,1352,1353,1352
Ski01,720,kcf,0.4,0.1,0.001,0.0007,0.0007,1.0,0.0,0.9602,1,0,0,1.0,1.0,39.44,0,0,1,1351,0,1352,1353,1
Ski01,720,tld,0.4,0.1,0.776,0.0118,0.0118,0.0118,0.9874,0.0004,0,0,1,0.0,0.99,10.11,0,1336,16,0,0,1352,1353,1352
Ski01,720,medianflow,0.4,0.1,0.0679,0.0769,0.0769,0.7123,0.031,0.0882,0,0,1,0.01,0.92,36.13,0,42,104,1206,0,1352,1353,146
Ski01,720,goturn,0.4,0.1,0.8226,0.1805,0.1805,0.1805,0.8189,0.0875,0,0,1,0.13,0.82,12.25,0,1108,244,0,0,1352,1353,1352
Ski01,720,mosse,0.4,0.1,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,39.56,0,0,0,1352,0,1352,1353,0
Ski01,720,csrt,0.4,0.1,0.0042,1.0,1.0,1.0,0.0,0.5794,1,0,0,0.93,0.0,21.81,0,0,1352,0,0,1352,1353,1352
