Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Sup01,1280,mil,0.4,0.1,0.0108,1.0,1.0,0.9812,0.0188,0.5206,0,1,0,0.78,0.0,15.02,7,0,365,0,0,365,373,365
Sup01,1280,kcf,0.4,0.1,0.003,0.189,0.189,1.0,0.0,0.8073,1,0,0,1.0,0.81,70.21,0,0,69,296,7,365,373,69
Sup01,1280,tld,0.4,0.1,0.0243,0.8932,0.8932,0.9314,0.0643,0.3968,0,1,0,0.51,0.11,13.8,0,24,326,15,7,365,373,350
Sup01,1280,medianflow,0.4,0.1,0.0081,0.8932,0.8932,1.0,0.0,0.5129,0,1,0,0.58,0.11,61.55,0,0,326,39,7,365,373,326
Sup01,1280,goturn,0.4,0.1,0.0705,0.937,0.937,0.9194,0.0804,0.2966,0,1,0,0.29,0.06,13.82,7,23,342,0,0,365,373,365
Sup01,1280,mosse,0.4,0.1,0.0043,1.0,1.0,0.9865,0.0134,0.5121,0,1,0,0.67,0.0,74.95,5,0,365,0,2,365,373,365
Sup01,1280,csrt,0.4,0.1,0.0041,0.937,0.937,1.0,0.0,0.5111,1,0,0,0.82,0.06,26.14,0,0,342,23,7,365,373,342
