Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Ski01,3840,mil,0.4,0.1,0.4619,0.1383,0.1383,0.1383,0.861,0.0858,0,0,1,0.13,0.86,5.63,0,1165,187,0,0,1352,1353,1352
Ski01,3840,kcf,0.4,0.1,0.003,0.1228,0.1228,1.0,0.0,0.6942,1,0,0,1.0,0.88,11.67,0,0,166,1186,0,1352,1353,166
Ski01,3840,tld,0.4,0.1,0.3218,0.2049,0.2049,0.2049,0.7945,0.075,0,0,1,0.1,0.8,1.94,0,1075,277,0,0,1352,1353,1352
Ski01,3840,medianflow,0.4,0.1,0.013,0.9586,0.9586,0.9586,0.0414,0.4897,0,1,0,0.8,0.04,8.15,0,56,1296,0,0,1352,1353,1352
Ski01,3840,goturn,0.4,0.1,0.8529,0.2212,0.2212,0.2212,0.7783,0.0857,0,0,1,0.13,0.78,2.87,0,1053,299,0,0,1352,1353,1352
Ski01,3840,mosse,0.4,0.1,0.0102,1.0,1.0,1.0,0.0,0.5062,1,0,0,0.84,0.0,12.39,0,0,1352,0,0,1352,1353,1352
Ski01,3840,csrt,0.4,0.1,0.0036,1.0,1.0,1.0,0.0,0.4403,0,1,0,0.57,0.0,5.95,0,0,1352,0,0,1352,1353,1352
