Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Slalom01,1280,mil,0.4,0.1,0.1359,0.4141,0.4141,0.4141,0.58,0.1435,0,1,0,0.2,0.59,14.44,0,58,41,0,0,99,100,99
Slalom01,1280,kcf,0.4,0.1,0.0017,0.0707,0.0707,1.0,0.0,0.8193,1,0,0,1.0,0.93,65.42,0,0,7,92,0,99,100,7
Slalom01,1280,tld,0.4,0.1,0.1132,0.4747,0.4747,0.4845,0.5,0.1016,0,0,1,0.16,0.53,8.43,0,50,47,2,0,99,100,97
Slalom01,1280,medianflow,0.4,0.1,0.003,0.1717,0.1717,1.0,0.0,0.6451,1,0,0,0.94,0.83,56.25,0,0,17,82,0,99,100,17
Slalom01,1280,goturn,0.4,0.1,0.1362,0.3636,0.3636,0.3636,0.63,0.0313,0,0,1,0.03,0.64,11.57,0,63,36,0,0,99,100,99
Slalom01,1280,mosse,0.4,0.1,0.0004,0.0101,0.0101,1.0,0.0,0.867,1,0,0,1.0,0.99,69.86,0,0,1,98,0,99,100,1
Slalom01,1280,csrt,0.4,0.1,0.1383,0.4242,0.4242,0.4242,0.57,0.1587,0,1,0,0.21,0.58,24.17,0,57,42,0,0,99,100,99
