Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Snowboard01,1504,mil,0.4,0.1,0.41,0.2411,0.2411,0.2411,0.7522,0.1572,0,0,1,0.2,0.76,15.41,0,85,27,0,0,112,113,112
Snowboard01,1504,kcf,0.4,0.1,0.0018,0.0179,0.0179,1.0,0.0,0.8565,1,0,0,1.0,0.98,69.53,0,0,2,110,0,112,113,2
Snowboard01,1504,tld,0.4,0.1,0.5327,0.2411,0.2411,0.2411,0.7522,0.0949,0,0,1,0.12,0.76,9.86,0,85,27,0,0,112,113,112
Snowboard01,1504,medianflow,0.4,0.1,0.3649,0.1786,0.1786,0.625,0.1062,0.4978,0,1,0,0.62,0.82,61.82,0,12,20,80,0,112,113,32
Snowboard01,1504,goturn,0.4,0.1,0.4901,0.2232,0.2232,0.2232,0.7699,0.1205,0,0,1,0.15,0.78,8.15,0,87,25,0,0,112,113,112
Snowboard01,1504,mosse,0.4,0.1,0.0,0.0089,0.0089,1.0,0.0,0.9698,1,0,0,1.0,0.99,81.39,0,0,1,111,0,112,113,1
Snowboard01,1504,csrt,0.4,0.1,0.0154,1.0,1.0,1.0,0.0,0.5051,0,1,0,0.67,0.0,22.48,0,0,112,0,0,112,113,112
