Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Sup01,720,mil,0.4,0.1,0.0202,1.0,1.0,0.9812,0.0188,0.4277,0,1,0,0.53,0.0,16.82,7,0,365,0,0,365,373,365
Sup01,720,kcf,0.4,0.1,0.0005,0.0027,0.0027,1.0,0.0,0.9538,1,0,0,1.0,1.0,120.15,0,0,1,364,7,365,373,1
Sup01,720,tld,0.4,0.1,0.4166,0.0,0.0,0.0,0.7078,0.0005,0,0,1,0.0,1.0,20.33,6,258,0,107,1,365,373,258
Sup01,720,medianflow,0.4,0.1,0.097,0.6904,0.6904,0.6774,0.3217,0.2502,0,1,0,0.29,0.31,106.53,7,113,252,0,0,365,373,365
Sup01,720,goturn,0.4,0.1,0.0972,0.5918,0.5918,0.5806,0.4182,0.1311,0,0,1,0.08,0.41,16.18,7,149,216,0,0,365,373,365
Sup01,720,mosse,0.4,0.1,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,126.79,0,0,0,365,7,365,373,0
Sup01,720,csrt,0.4,0.1,0.0033,0.937,0.937,1.0,0.0,0.6109,1,0,0,0.94,0.06,33.23,0,0,342,23,7,365,373,342
