Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Slalom01,720,mil,0.4,0.1,0.1396,0.3636,0.3636,0.3636,0.63,0.0956,0,0,1,0.14,0.64,16.83,0,63,36,0,0,99,100,99
Slalom01,720,kcf,0.4,0.1,0.0006,0.0101,0.0101,1.0,0.0,0.9588,1,0,0,1.0,0.99,103.69,0,0,1,98,0,99,100,1
Slalom01,720,tld,0.4,0.1,0.2921,0.0,0.0,0.0,0.99,0.0,0,0,1,0.0,1.0,13.34,0,99,0,0,0,99,100,99
Slalom01,720,medianflow,0.4,0.1,0.356,0.1515,0.1515,0.1531,0.83,0.0059,0,0,1,0.0,0.85,92.29,0,83,15,1,0,99,100,98
Slalom01,720,goturn,0.4,0.1,0.1482,0.2727,0.2727,0.2727,0.72,0.0281,0,0,1,0.02,0.73,13.99,0,72,27,0,0,99,100,99
Slalom01,720,mosse,0.4,0.1,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,106.91,0,0,0,99,0,99,100,0
Slalom01,720,csrt,0.4,0.1,0.0085,0.8788,0.8788,1.0,0.0,0.5344,0,1,0,0.74,0.12,26.93,0,0,87,12,0,99,100,87
