Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Wake01,720,mil,0.4,0.1,0.2578,0.4013,0.4013,0.4013,0.5979,0.0966,0,0,1,0.04,0.6,17.07,0,452,303,0,0,755,756,755
Wake01,720,kcf,0.4,0.1,0.0014,0.0013,0.0013,1.0,0.0,0.9462,1,0,0,1.0,1.0,80.29,0,0,1,754,0,755,756,1
Wake01,720,tld,0.4,0.1,0.3184,0.0583,0.0583,0.0594,0.922,0.0006,0,0,1,0.0,0.94,18.95,0,697,44,14,0,755,756,741
Wake01,720,medianflow,0.4,0.1,0.3013,0.0702,0.0702,0.3354,0.1389,0.1008,0,0,1,0.15,0.93,84.25,0,105,53,597,0,755,756,158
Wake01,720,goturn,0.4,0.1,0.3364,0.045,0.045,0.045,0.9537,0.0134,0,0,1,0.01,0.95,16.79,0,721,34,0,0,755,756,755
Wake01,720,mosse,0.4,0.1,,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,104.96,0,0,0,755,0,755,756,0
Wake01,720,csrt,0.4,0.1,0.0609,0.5086,0.5086,0.8033,0.1243,0.241,0,1,0,0.24,0.49,41.91,0,94,384,277,0,755,756,478
