Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Surf01,1280,mil,0.4,0.1,0.2224,0.2253,0.2253,0.1958,0.8032,0.0491,0,0,1,0.07,0.77,14.76,105,540,157,0,0,697,803,697
Surf01,1280,kcf,0.4,0.1,0.003,0.0086,0.0086,1.0,0.0,0.8641,1,0,0,1.0,0.99,63.41,0,0,6,691,105,697,803,6
Surf01,1280,tld,0.4,0.1,0.0443,0.8608,0.8608,0.7853,0.2042,0.2707,0,1,0,0.27,0.14,12.77,90,74,600,23,15,697,803,674
Surf01,1280,medianflow,0.4,0.1,0.431,0.023,0.023,0.0234,0.8331,0.0192,0,0,1,0.03,0.98,59.17,95,574,16,107,10,697,803,590
Surf01,1280,goturn,0.4,0.1,0.067,0.7819,0.7819,0.6796,0.32,0.1485,0,0,1,0.15,0.22,13.25,105,152,545,0,0,697,803,697
Surf01,1280,mosse,0.4,0.1,0.0034,0.0172,0.0172,1.0,0.0,0.7982,1,0,0,1.0,0.98,76.13,0,0,12,685,105,697,803,12
Surf01,1280,csrt,0.4,0.1,0.0323,0.2339,0.2339,0.8624,0.0324,0.3882,0,1,0,0.59,0.77,41.27,26,0,163,534,79,697,803,163
