Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Wake01,1920,mil,0.4,0.1,0.25,0.4781,0.4781,0.4781,0.5212,0.1249,0,0,1,0.12,0.52,11.81,0,394,361,0,0,755,756,755
Wake01,1920,kcf,0.4,0.1,0.0077,0.0331,0.0331,1.0,0.0,0.6,1,0,0,1.0,0.97,36.83,0,0,25,730,0,755,756,25
Wake01,1920,tld,0.4,0.1,0.3481,0.0874,0.0874,0.0874,0.9114,0.0405,0,0,1,0.06,0.91,6.43,0,689,66,0,0,755,756,755
Wake01,1920,medianflow,0.4,0.1,0.2476,0.0689,0.0689,0.3586,0.123,0.1273,0,0,1,0.2,0.93,31.99,0,93,52,610,0,755,756,145
Wake01,1920,goturn,0.4,0.1,0.3248,0.0662,0.0662,0.0662,0.9325,0.0131,0,0,1,0.01,0.93,12.21,0,705,50,0,0,755,756,755
Wake01,1920,mosse,0.4,0.1,0.0501,0.5523,0.5523,0.8113,0.1283,0.119,0,0,1,0.06,0.45,42.67,0,97,417,241,0,755,756,514
Wake01,1920,csrt,0.4,0.1,0.0053,1.0,1.0,1.0,0.0,0.5198,1,0,0,0.91,0.0,15.77,0,0,755,0,0,755,756,755
