Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Ski01,1280,mil,0.4,0.1,0.0089,1.0,1.0,1.0,0.0,0.424,0,1,0,0.58,0.0,11.22,0,0,1352,0,0,1352,1353,1352
Ski01,1280,kcf,0.4,0.1,0.0039,0.122,0.122,1.0,0.0,0.6996,1,0,0,1.0,0.88,31.99,0,0,165,1187,0,1352,1353,165
Ski01,1280,tld,0.4,0.1,0.378,0.0962,0.0962,0.0962,0.9032,0.0,0,0,1,0.0,0.9,9.05,0,1222,130,0,0,1352,1353,1352
Ski01,1280,medianflow,0.4,0.1,0.0234,0.9009,0.9009,0.9009,0.099,0.4732,0,1,0,0.74,0.1,28.44,0,134,1218,0,0,1352,1353,1352
Ski01,1280,goturn,0.4,0.1,1.9771,0.1768,0.1768,0.1768,0.8226,0.0883,0,0,1,0.13,0.82,6.24,0,1113,239,0,0,1352,1353,1352
Ski01,1280,mosse,0.4,0.1,0.0039,0.0836,0.0836,1.0,0.0,0.6234,1,0,0,0.97,0.92,33.11,0,0,113,1239,0,1352,1353,113
Ski01,1280,csrt,0.4,0.1,0.0044,1.0,1.0,1.0,0.0,0.5538,1,0,0,0.88,0.0,15.58,0,0,1352,0,0,1352,1353,1352
