Clip,Res,Tracker,IOU_Thresh,Dist_Thresh,SOTP,SOTA,Recall,Precision,FPF,SODP,MT,PT,ML,Completeness,FM,FPS,fp_count,fp_thresh_count,tp_count,fn_count,tn_count,N_objects,N_frames,N_match
Ski02,720,mil,0.4,0.1,0.0089,1.0,1.0,1.0,0.0,0.4279,0,1,0,0.58,0.0,17.73,0,0,601,0,0,601,602,601
Ski02,720,kcf,0.4,0.1,0.0014,0.0017,0.0017,1.0,0.0,0.9394,1,0,0,1.0,1.0,96.05,0,0,1,600,0,601,602,1
Ski02,720,tld,0.4,0.1,0.201,0.6656,0.6656,0.6667,0.3322,0.0003,0,0,1,0.0,0.33,24.9,0,200,400,1,0,601,602,600
Ski02,720,medianflow,0.4,0.1,0.0064,0.9983,0.9983,1.0,0.0,0.5544,1,0,0,0.96,0.0,84.39,0,0,600,1,0,601,602,600
Ski02,720,goturn,0.4,0.1,0.0025,1.0,1.0,1.0,0.0,0.7664,1,0,0,1.0,0.0,15.97,0,0,601,0,0,601,602,601
Ski02,720,mosse,0.4,0.1,0.0049,0.0133,0.0133,1.0,0.0,0.7192,1,0,0,1.0,0.99,95.66,0,0,8,593,0,601,602,8
Ski02,720,csrt,0.4,0.1,0.0036,1.0,1.0,1.0,0.0,0.4569,0,1,0,0.64,0.0,31.47,0,0,601,0,0,601,602,601
